,Date,Open,High,Low,Close*,Adj Close**,Volume
2234,"Aug 08, 2012","1,401.23","1,404.14","1,396.13","1,402.22","1,402.22","3,221,790,000"
2235,"Aug 07, 2012","1,394.46","1,407.14","1,394.46","1,401.35","1,401.35","3,682,490,000"
2236,"Aug 06, 2012","1,391.04","1,399.63","1,391.04","1,394.23","1,394.23","3,122,050,000"
2237,"Aug 03, 2012","1,365.45","1,394.16","1,365.45","1,390.99","1,390.99","3,751,170,000"
2238,"Aug 02, 2012","1,375.13","1,375.13","1,354.65","1,365.00","1,365.00","4,193,740,000"
2239,"Aug 01, 2012","1,379.32","1,385.03","1,373.35","1,375.32","1,375.32","4,440,920,000"
2240,"Jul 31, 2012","1,385.27","1,387.16","1,379.17","1,379.32","1,379.32","3,821,570,000"
2241,"Jul 30, 2012","1,385.94","1,391.74","1,381.37","1,385.30","1,385.30","3,212,060,000"
2242,"Jul 27, 2012","1,360.05","1,389.19","1,360.05","1,385.97","1,385.97","4,399,010,000"
2243,"Jul 26, 2012","1,338.17","1,363.13","1,338.17","1,360.02","1,360.02","4,429,300,000"
2244,"Jul 25, 2012","1,338.35","1,343.98","1,331.50","1,337.89","1,337.89","3,719,170,000"
2245,"Jul 24, 2012","1,350.52","1,351.53","1,329.24","1,338.31","1,338.31","3,891,290,000"
2246,"Jul 23, 2012","1,362.34","1,362.34","1,337.56","1,350.52","1,350.52","3,717,180,000"
2247,"Jul 20, 2012","1,376.51","1,376.51","1,362.19","1,362.66","1,362.66","3,925,020,000"
2248,"Jul 19, 2012","1,373.01","1,380.39","1,371.21","1,376.51","1,376.51","4,043,360,000"
2249,"Jul 18, 2012","1,363.58","1,375.26","1,358.96","1,372.78","1,372.78","3,642,630,000"
2250,"Jul 17, 2012","1,353.68","1,365.36","1,345.07","1,363.67","1,363.67","3,566,680,000"
2251,"Jul 16, 2012","1,356.50","1,357.26","1,348.51","1,353.64","1,353.64","2,862,720,000"
2252,"Jul 13, 2012","1,334.81","1,357.70","1,334.81","1,356.78","1,356.78","3,212,930,000"
2253,"Jul 12, 2012","1,341.29","1,341.29","1,325.41","1,334.76","1,334.76","3,654,440,000"
2254,"Jul 11, 2012","1,341.40","1,345.00","1,333.25","1,341.45","1,341.45","3,426,290,000"
2255,"Jul 10, 2012","1,352.96","1,361.54","1,336.27","1,341.47","1,341.47","3,470,600,000"
2256,"Jul 09, 2012","1,354.66","1,354.87","1,346.65","1,352.46","1,352.46","2,904,860,000"
2257,"Jul 06, 2012","1,367.09","1,367.09","1,348.03","1,354.68","1,354.68","2,745,140,000"
2258,"Jul 05, 2012","1,373.72","1,373.85","1,363.02","1,367.58","1,367.58","3,041,520,000"
2259,"Jul 03, 2012","1,365.75","1,374.81","1,363.53","1,374.02","1,374.02","2,116,390,000"
2260,"Jul 02, 2012","1,362.33","1,366.35","1,355.70","1,365.51","1,365.51","3,301,650,000"
2261,"Jun 29, 2012","1,330.12","1,362.17","1,330.12","1,362.16","1,362.16","4,590,480,000"
2262,"Jun 28, 2012","1,331.52","1,331.52","1,313.29","1,329.04","1,329.04","3,969,370,000"
2263,"Jun 27, 2012","1,320.71","1,334.40","1,320.71","1,331.85","1,331.85","3,286,910,000"
2264,"Jun 26, 2012","1,314.09","1,324.24","1,310.30","1,319.99","1,319.99","3,412,940,000"
2265,"Jun 25, 2012","1,334.90","1,334.90","1,309.27","1,313.72","1,313.72","3,501,820,000"
2266,"Jun 22, 2012","1,325.92","1,337.82","1,325.92","1,335.02","1,335.02","5,271,490,000"
2267,"Jun 21, 2012","1,355.43","1,358.27","1,324.41","1,325.51","1,325.51","4,094,470,000"
2268,"Jun 20, 2012","1,358.04","1,361.57","1,346.45","1,355.69","1,355.69","3,695,700,000"
2269,"Jun 19, 2012","1,344.83","1,363.46","1,344.83","1,357.98","1,357.98","3,815,350,000"
2270,"Jun 18, 2012","1,342.42","1,348.22","1,334.46","1,344.78","1,344.78","3,259,430,000"
2271,"Jun 15, 2012","1,329.19","1,343.32","1,329.19","1,342.84","1,342.84","4,401,570,000"
2272,"Jun 14, 2012","1,314.88","1,333.68","1,314.14","1,329.10","1,329.10","3,687,720,000"
2273,"Jun 13, 2012","1,324.02","1,327.28","1,310.51","1,314.88","1,314.88","3,506,510,000"
2274,"Jun 12, 2012","1,309.40","1,324.31","1,306.62","1,324.18","1,324.18","3,442,920,000"
2275,"Jun 11, 2012","1,325.72","1,335.52","1,307.73","1,308.93","1,308.93","3,537,530,000"
2276,"Jun 08, 2012","1,314.99","1,325.81","1,307.77","1,325.66","1,325.66","3,497,190,000"
2277,"Jun 07, 2012","1,316.15","1,329.05","1,312.68","1,314.99","1,314.99","4,258,140,000"
2278,"Jun 06, 2012","1,285.61","1,315.13","1,285.61","1,315.13","1,315.13","4,268,360,000"
2279,"Jun 05, 2012","1,277.82","1,287.62","1,274.16","1,285.50","1,285.50","3,403,230,000"
2280,"Jun 04, 2012","1,278.29","1,282.55","1,266.74","1,278.18","1,278.18","4,011,960,000"
2281,"Jun 01, 2012","1,309.87","1,309.87","1,277.25","1,278.04","1,278.04","4,669,350,000"
2282,"May 31, 2012","1,313.09","1,319.74","1,298.90","1,310.33","1,310.33","4,557,620,000"
2283,"May 30, 2012","1,331.25","1,331.25","1,310.76","1,313.32","1,313.32","3,534,290,000"
2284,"May 29, 2012","1,318.90","1,334.93","1,318.90","1,332.42","1,332.42","3,441,640,000"
2285,"May 25, 2012","1,320.81","1,324.20","1,314.23","1,317.82","1,317.82","2,872,660,000"
2286,"May 24, 2012","1,318.72","1,324.14","1,310.50","1,320.68","1,320.68","3,937,670,000"
2287,"May 23, 2012","1,316.02","1,320.71","1,296.53","1,318.86","1,318.86","4,108,330,000"
2288,"May 22, 2012","1,316.09","1,328.49","1,310.04","1,316.63","1,316.63","4,123,680,000"
2289,"May 21, 2012","1,295.73","1,316.39","1,295.73","1,315.99","1,315.99","3,786,750,000"
2290,"May 18, 2012","1,305.05","1,312.24","1,291.98","1,295.22","1,295.22","4,512,470,000"
2291,"May 17, 2012","1,324.82","1,326.36","1,304.86","1,304.86","1,304.86","4,664,280,000"
2292,"May 16, 2012","1,330.78","1,341.78","1,324.79","1,324.80","1,324.80","4,280,420,000"
2293,"May 15, 2012","1,338.36","1,344.94","1,328.41","1,330.66","1,330.66","4,114,040,000"
2294,"May 14, 2012","1,351.93","1,351.93","1,336.61","1,338.35","1,338.35","3,688,120,000"
2295,"May 11, 2012","1,358.11","1,365.66","1,348.89","1,353.39","1,353.39","3,869,070,000"
2296,"May 10, 2012","1,354.58","1,365.88","1,354.58","1,357.99","1,357.99","3,727,990,000"
2297,"May 09, 2012","1,363.20","1,363.73","1,343.13","1,354.58","1,354.58","4,288,540,000"
2298,"May 08, 2012","1,369.16","1,369.16","1,347.75","1,363.72","1,363.72","4,261,670,000"
2299,"May 07, 2012","1,368.79","1,373.91","1,363.94","1,369.58","1,369.58","3,559,390,000"
2300,"May 04, 2012","1,391.51","1,391.51","1,367.96","1,369.10","1,369.10","3,975,140,000"
2301,"May 03, 2012","1,402.32","1,403.07","1,388.71","1,391.57","1,391.57","4,004,910,000"
2302,"May 02, 2012","1,405.50","1,405.50","1,393.92","1,402.31","1,402.31","3,803,860,000"
2303,"May 01, 2012","1,397.86","1,415.32","1,395.73","1,405.82","1,405.82","3,807,950,000"
2304,"Apr 30, 2012","1,403.26","1,403.26","1,394.00","1,397.91","1,397.91","3,574,010,000"
2305,"Apr 27, 2012","1,400.19","1,406.64","1,397.31","1,403.36","1,403.36","3,645,830,000"
2306,"Apr 26, 2012","1,390.64","1,402.09","1,387.28","1,399.98","1,399.98","4,034,700,000"
2307,"Apr 25, 2012","1,372.11","1,391.37","1,372.11","1,390.69","1,390.69","3,998,430,000"
2308,"Apr 24, 2012","1,366.97","1,375.57","1,366.82","1,371.97","1,371.97","3,617,100,000"
2309,"Apr 23, 2012","1,378.53","1,378.53","1,358.79","1,366.94","1,366.94","3,654,860,000"
2310,"Apr 20, 2012","1,376.96","1,387.40","1,376.96","1,378.53","1,378.53","3,833,320,000"
2311,"Apr 19, 2012","1,385.08","1,390.46","1,370.30","1,376.92","1,376.92","4,180,020,000"
2312,"Apr 18, 2012","1,390.78","1,390.78","1,383.29","1,385.14","1,385.14","3,463,140,000"
2313,"Apr 17, 2012","1,369.57","1,392.76","1,369.57","1,390.78","1,390.78","3,456,200,000"
2314,"Apr 16, 2012","1,370.27","1,379.66","1,365.38","1,369.57","1,369.57","3,574,780,000"
2315,"Apr 13, 2012","1,387.61","1,387.61","1,369.85","1,370.26","1,370.26","3,631,160,000"
2316,"Apr 12, 2012","1,368.77","1,388.13","1,368.77","1,387.57","1,387.57","3,618,280,000"
2317,"Apr 11, 2012","1,358.98","1,374.71","1,358.98","1,368.71","1,368.71","3,743,040,000"
2318,"Apr 10, 2012","1,382.18","1,383.01","1,357.38","1,358.59","1,358.59","4,631,730,000"
2319,"Apr 09, 2012","1,397.45","1,397.45","1,378.24","1,382.20","1,382.20","3,468,980,000"
2320,"Apr 05, 2012","1,398.79","1,401.60","1,392.92","1,398.08","1,398.08","3,303,740,000"
2321,"Apr 04, 2012","1,413.09","1,413.09","1,394.09","1,398.96","1,398.96","3,938,290,000"
2322,"Apr 03, 2012","1,418.98","1,419.00","1,404.62","1,413.38","1,413.38","3,822,090,000"
2323,"Apr 02, 2012","1,408.47","1,422.38","1,404.46","1,419.04","1,419.04","3,572,010,000"
2324,"Mar 30, 2012","1,403.31","1,410.89","1,401.42","1,408.47","1,408.47","3,676,890,000"
2325,"Mar 29, 2012","1,405.39","1,405.39","1,391.56","1,403.28","1,403.28","3,832,000,000"
2326,"Mar 28, 2012","1,412.52","1,413.65","1,397.20","1,405.54","1,405.54","3,892,800,000"
2327,"Mar 27, 2012","1,416.55","1,419.15","1,411.95","1,412.52","1,412.52","3,513,640,000"
2328,"Mar 26, 2012","1,397.11","1,416.58","1,397.11","1,416.51","1,416.51","3,576,950,000"
2329,"Mar 23, 2012","1,392.78","1,399.18","1,386.87","1,397.11","1,397.11","3,472,950,000"
2330,"Mar 22, 2012","1,402.89","1,402.89","1,388.73","1,392.78","1,392.78","3,740,590,000"
2331,"Mar 21, 2012","1,405.52","1,407.75","1,400.64","1,402.89","1,402.89","3,573,590,000"
2332,"Mar 20, 2012","1,409.59","1,409.59","1,397.68","1,405.52","1,405.52","3,695,280,000"
2333,"Mar 19, 2012","1,404.17","1,414.00","1,402.43","1,409.75","1,409.75","3,932,570,000"
2334,"Mar 16, 2012","1,402.55","1,405.88","1,401.47","1,404.17","1,404.17","5,163,950,000"
2335,"Mar 15, 2012","1,394.17","1,402.63","1,392.78","1,402.60","1,402.60","4,271,650,000"
2336,"Mar 14, 2012","1,395.95","1,399.42","1,389.97","1,394.28","1,394.28","4,502,280,000"
2337,"Mar 13, 2012","1,371.92","1,396.13","1,371.92","1,395.95","1,395.95","4,386,470,000"
2338,"Mar 12, 2012","1,370.78","1,373.04","1,366.69","1,371.09","1,371.09","3,081,870,000"
2339,"Mar 09, 2012","1,365.97","1,374.76","1,365.97","1,370.87","1,370.87","3,639,470,000"
2340,"Mar 08, 2012","1,352.65","1,368.72","1,352.65","1,365.91","1,365.91","3,543,060,000"
2341,"Mar 07, 2012","1,343.39","1,354.85","1,343.39","1,352.63","1,352.63","3,580,380,000"
2342,"Mar 06, 2012","1,363.63","1,363.63","1,340.03","1,343.36","1,343.36","4,191,060,000"
2343,"Mar 05, 2012","1,369.59","1,369.59","1,359.13","1,364.33","1,364.33","3,429,480,000"
2344,"Mar 02, 2012","1,374.09","1,374.53","1,366.42","1,369.63","1,369.63","3,283,490,000"
2345,"Mar 01, 2012","1,365.90","1,376.17","1,365.90","1,374.09","1,374.09","3,919,240,000"
2346,"Feb 29, 2012","1,372.20","1,378.04","1,363.81","1,365.68","1,365.68","4,482,370,000"
2347,"Feb 28, 2012","1,367.56","1,373.09","1,365.97","1,372.18","1,372.18","3,579,120,000"
2348,"Feb 27, 2012","1,365.20","1,371.94","1,354.92","1,367.59","1,367.59","3,648,890,000"
2349,"Feb 24, 2012","1,363.46","1,368.92","1,363.46","1,365.74","1,365.74","3,505,360,000"
2350,"Feb 23, 2012","1,357.53","1,364.24","1,352.28","1,363.46","1,363.46","3,786,450,000"
2351,"Feb 22, 2012","1,362.11","1,362.70","1,355.53","1,357.66","1,357.66","3,633,710,000"
2352,"Feb 21, 2012","1,361.22","1,367.76","1,358.11","1,362.21","1,362.21","3,795,200,000"
2353,"Feb 17, 2012","1,358.06","1,363.40","1,357.24","1,361.23","1,361.23","3,717,640,000"
2354,"Feb 16, 2012","1,342.61","1,359.02","1,341.22","1,358.04","1,358.04","4,108,880,000"
2355,"Feb 15, 2012","1,350.52","1,355.87","1,340.80","1,343.23","1,343.23","4,080,340,000"
2356,"Feb 14, 2012","1,351.30","1,351.30","1,340.83","1,350.50","1,350.50","3,889,520,000"
2357,"Feb 13, 2012","1,343.06","1,353.35","1,343.06","1,351.77","1,351.77","3,618,040,000"
2358,"Feb 10, 2012","1,351.21","1,351.21","1,337.35","1,342.64","1,342.64","3,877,580,000"
2359,"Feb 09, 2012","1,349.97","1,354.32","1,344.63","1,351.95","1,351.95","4,209,890,000"
2360,"Feb 08, 2012","1,347.04","1,351.00","1,341.95","1,349.96","1,349.96","4,096,730,000"
2361,"Feb 07, 2012","1,344.33","1,349.24","1,335.92","1,347.05","1,347.05","3,742,460,000"
2362,"Feb 06, 2012","1,344.32","1,344.36","1,337.52","1,344.33","1,344.33","3,379,700,000"
2363,"Feb 03, 2012","1,326.21","1,345.34","1,326.21","1,344.90","1,344.90","4,608,550,000"
2364,"Feb 02, 2012","1,324.24","1,329.19","1,321.57","1,325.54","1,325.54","4,120,920,000"
2365,"Feb 01, 2012","1,312.45","1,330.52","1,312.45","1,324.09","1,324.09","4,504,360,000"
2366,"Jan 31, 2012","1,313.53","1,321.41","1,306.69","1,312.41","1,312.41","4,235,550,000"
2367,"Jan 30, 2012","1,316.16","1,316.16","1,300.49","1,313.01","1,313.01","3,659,010,000"
2368,"Jan 27, 2012","1,318.25","1,320.06","1,311.72","1,316.33","1,316.33","4,007,380,000"
2369,"Jan 26, 2012","1,326.28","1,333.47","1,313.60","1,318.43","1,318.43","4,522,070,000"
2370,"Jan 25, 2012","1,314.40","1,328.30","1,307.65","1,326.06","1,326.06","4,410,910,000"
2371,"Jan 24, 2012","1,315.96","1,315.96","1,306.06","1,314.65","1,314.65","3,693,560,000"
2372,"Jan 23, 2012","1,315.29","1,322.28","1,309.89","1,316.00","1,316.00","3,770,910,000"
2373,"Jan 20, 2012","1,314.49","1,315.38","1,309.17","1,315.38","1,315.38","3,912,620,000"
2374,"Jan 19, 2012","1,308.07","1,315.49","1,308.07","1,314.50","1,314.50","4,465,890,000"
2375,"Jan 18, 2012","1,293.65","1,308.11","1,290.99","1,308.04","1,308.04","4,096,160,000"
2376,"Jan 17, 2012","1,290.22","1,303.00","1,290.22","1,293.67","1,293.67","4,010,490,000"
2377,"Jan 13, 2012","1,294.82","1,294.82","1,277.58","1,289.09","1,289.09","3,692,370,000"
2378,"Jan 12, 2012","1,292.48","1,296.82","1,285.77","1,295.50","1,295.50","4,019,890,000"
2379,"Jan 11, 2012","1,292.02","1,293.80","1,285.41","1,292.48","1,292.48","3,968,120,000"
2380,"Jan 10, 2012","1,280.77","1,296.46","1,280.77","1,292.08","1,292.08","4,221,960,000"
2381,"Jan 09, 2012","1,277.83","1,281.99","1,274.55","1,280.70","1,280.70","3,371,600,000"
2382,"Jan 06, 2012","1,280.93","1,281.84","1,273.34","1,277.81","1,277.81","3,656,830,000"
2383,"Jan 05, 2012","1,277.30","1,283.05","1,265.26","1,281.06","1,281.06","4,315,950,000"
2384,"Jan 04, 2012","1,277.03","1,278.73","1,268.10","1,277.30","1,277.30","3,592,580,000"
2385,"Jan 03, 2012","1,258.86","1,284.62","1,258.86","1,277.06","1,277.06","3,943,710,000"
2386,"Dec 30, 2011","1,262.82","1,264.12","1,257.46","1,257.60","1,257.60","2,271,850,000"
2387,"Dec 29, 2011","1,249.75","1,263.54","1,249.75","1,263.02","1,263.02","2,278,130,000"
2388,"Dec 28, 2011","1,265.38","1,265.85","1,248.64","1,249.64","1,249.64","2,349,980,000"
2389,"Dec 27, 2011","1,265.02","1,269.37","1,262.30","1,265.43","1,265.43","2,130,590,000"
2390,"Dec 23, 2011","1,254.00","1,265.42","1,254.00","1,265.33","1,265.33","2,233,830,000"
2391,"Dec 22, 2011","1,243.72","1,255.22","1,243.72","1,254.00","1,254.00","3,492,250,000"
2392,"Dec 21, 2011","1,241.25","1,245.09","1,229.51","1,243.72","1,243.72","2,959,020,000"
2393,"Dec 20, 2011","1,205.72","1,242.82","1,205.72","1,241.30","1,241.30","4,055,590,000"
2394,"Dec 19, 2011","1,219.74","1,224.57","1,202.37","1,205.35","1,205.35","3,659,820,000"
2395,"Dec 16, 2011","1,216.09","1,231.04","1,215.20","1,219.66","1,219.66","5,345,800,000"
2396,"Dec 15, 2011","1,212.12","1,225.60","1,212.12","1,215.75","1,215.75","3,810,340,000"
2397,"Dec 14, 2011","1,225.73","1,225.73","1,209.47","1,211.82","1,211.82","4,298,290,000"
2398,"Dec 13, 2011","1,236.83","1,249.86","1,219.43","1,225.73","1,225.73","4,121,570,000"
2399,"Dec 12, 2011","1,255.05","1,255.05","1,227.25","1,236.47","1,236.47","3,600,570,000"
2400,"Dec 09, 2011","1,234.48","1,258.25","1,234.48","1,255.19","1,255.19","3,830,610,000"
2401,"Dec 08, 2011","1,260.87","1,260.87","1,231.47","1,234.35","1,234.35","4,298,370,000"
2402,"Dec 07, 2011","1,258.14","1,267.06","1,244.80","1,261.01","1,261.01","4,160,540,000"
2403,"Dec 06, 2011","1,257.19","1,266.03","1,253.03","1,258.47","1,258.47","3,734,230,000"
2404,"Dec 05, 2011","1,244.33","1,266.73","1,244.33","1,257.08","1,257.08","4,148,060,000"
2405,"Dec 02, 2011","1,246.03","1,260.08","1,243.35","1,244.28","1,244.28","4,144,310,000"
2406,"Dec 01, 2011","1,246.91","1,251.09","1,239.73","1,244.58","1,244.58","3,818,680,000"
2407,"Nov 30, 2011","1,196.72","1,247.11","1,196.72","1,246.96","1,246.96","5,801,910,000"
2408,"Nov 29, 2011","1,192.56","1,203.67","1,191.80","1,195.19","1,195.19","3,992,650,000"
2409,"Nov 28, 2011","1,158.67","1,197.35","1,158.67","1,192.55","1,192.55","3,920,750,000"
2410,"Nov 25, 2011","1,161.41","1,172.66","1,158.66","1,158.67","1,158.67","1,664,200,000"
2411,"Nov 23, 2011","1,187.48","1,187.48","1,161.79","1,161.79","1,161.79","3,798,940,000"
2412,"Nov 22, 2011","1,192.98","1,196.81","1,181.65","1,188.04","1,188.04","3,911,710,000"
2413,"Nov 21, 2011","1,215.62","1,215.62","1,183.16","1,192.98","1,192.98","4,050,070,000"
2414,"Nov 18, 2011","1,216.19","1,223.51","1,211.36","1,215.65","1,215.65","3,827,610,000"
2415,"Nov 17, 2011","1,236.56","1,237.73","1,209.43","1,216.13","1,216.13","4,596,450,000"
2416,"Nov 16, 2011","1,257.81","1,259.61","1,235.67","1,236.91","1,236.91","4,085,010,000"
2417,"Nov 15, 2011","1,251.70","1,264.25","1,244.34","1,257.81","1,257.81","3,599,300,000"
2418,"Nov 14, 2011","1,263.85","1,263.85","1,246.68","1,251.78","1,251.78","3,219,680,000"
2419,"Nov 11, 2011","1,240.12","1,266.98","1,240.12","1,263.85","1,263.85","3,370,180,000"
2420,"Nov 10, 2011","1,229.59","1,246.22","1,227.70","1,239.70","1,239.70","4,002,760,000"
2421,"Nov 09, 2011","1,275.18","1,275.18","1,226.64","1,229.10","1,229.10","4,659,740,000"
2422,"Nov 08, 2011","1,261.12","1,277.55","1,254.99","1,275.92","1,275.92","3,908,490,000"
2423,"Nov 07, 2011","1,253.21","1,261.70","1,240.75","1,261.12","1,261.12","3,429,740,000"
2424,"Nov 04, 2011","1,260.82","1,260.82","1,238.92","1,253.23","1,253.23","3,830,650,000"
2425,"Nov 03, 2011","1,238.25","1,263.21","1,234.81","1,261.15","1,261.15","4,849,140,000"
2426,"Nov 02, 2011","1,219.62","1,242.48","1,219.62","1,237.90","1,237.90","4,110,530,000"
2427,"Nov 01, 2011","1,251.00","1,251.00","1,215.42","1,218.28","1,218.28","5,645,540,000"
2428,"Oct 31, 2011","1,284.96","1,284.96","1,253.16","1,253.30","1,253.30","4,310,210,000"
2429,"Oct 28, 2011","1,284.39","1,287.08","1,277.01","1,285.09","1,285.09","4,536,690,000"
2430,"Oct 27, 2011","1,243.97","1,292.66","1,243.97","1,284.59","1,284.59","6,367,610,000"
2431,"Oct 26, 2011","1,229.17","1,246.28","1,221.06","1,242.00","1,242.00","4,873,530,000"
2432,"Oct 25, 2011","1,254.19","1,254.19","1,226.79","1,229.05","1,229.05","4,473,970,000"
2433,"Oct 24, 2011","1,238.72","1,256.55","1,238.72","1,254.19","1,254.19","4,309,380,000"
2434,"Oct 21, 2011","1,215.39","1,239.03","1,215.39","1,238.25","1,238.25","4,980,770,000"
2435,"Oct 20, 2011","1,209.92","1,219.53","1,197.34","1,215.39","1,215.39","4,870,290,000"
2436,"Oct 19, 2011","1,223.46","1,229.64","1,206.31","1,209.88","1,209.88","4,846,390,000"
2437,"Oct 18, 2011","1,200.75","1,233.10","1,191.48","1,225.38","1,225.38","4,840,170,000"
2438,"Oct 17, 2011","1,224.47","1,224.47","1,198.55","1,200.86","1,200.86","4,300,700,000"
2439,"Oct 14, 2011","1,205.65","1,224.61","1,205.65","1,224.58","1,224.58","4,116,690,000"
2440,"Oct 13, 2011","1,206.96","1,207.46","1,190.58","1,203.66","1,203.66","4,436,270,000"
2441,"Oct 12, 2011","1,196.19","1,220.25","1,196.19","1,207.25","1,207.25","5,355,360,000"
2442,"Oct 11, 2011","1,194.60","1,199.24","1,187.30","1,195.54","1,195.54","4,424,500,000"
2443,"Oct 10, 2011","1,158.15","1,194.91","1,158.15","1,194.89","1,194.89","4,446,800,000"
2444,"Oct 07, 2011","1,165.03","1,171.40","1,150.26","1,155.46","1,155.46","5,580,380,000"
2445,"Oct 06, 2011","1,144.11","1,165.55","1,134.95","1,164.97","1,164.97","5,098,330,000"
2446,"Oct 05, 2011","1,124.03","1,146.07","1,115.68","1,144.03","1,144.03","2,510,620,000"
2447,"Oct 04, 2011","1,097.42","1,125.12","1,074.77","1,123.95","1,123.95","3,714,670,000"
2448,"Oct 03, 2011","1,131.21","1,138.99","1,098.92","1,099.23","1,099.23","5,670,340,000"
2449,"Sep 30, 2011","1,159.93","1,159.93","1,131.34","1,131.42","1,131.42","4,416,790,000"
2450,"Sep 29, 2011","1,151.74","1,175.87","1,139.93","1,160.40","1,160.40","5,285,740,000"
2451,"Sep 28, 2011","1,175.39","1,184.71","1,150.40","1,151.06","1,151.06","4,787,920,000"
2452,"Sep 27, 2011","1,163.32","1,195.86","1,163.32","1,175.38","1,175.38","5,548,130,000"
2453,"Sep 26, 2011","1,136.91","1,164.19","1,131.07","1,162.95","1,162.95","4,762,830,000"
2454,"Sep 23, 2011","1,128.82","1,141.72","1,121.36","1,136.43","1,136.43","5,639,930,000"
2455,"Sep 22, 2011","1,164.55","1,164.55","1,114.22","1,129.56","1,129.56","6,703,140,000"
2456,"Sep 21, 2011","1,203.63","1,206.30","1,166.21","1,166.76","1,166.76","4,728,550,000"
2457,"Sep 20, 2011","1,204.50","1,220.39","1,201.29","1,202.09","1,202.09","4,315,610,000"
2458,"Sep 19, 2011","1,214.99","1,214.99","1,188.36","1,204.09","1,204.09","4,254,190,000"
2459,"Sep 16, 2011","1,209.21","1,220.06","1,204.46","1,216.01","1,216.01","5,248,890,000"
2460,"Sep 15, 2011","1,189.44","1,209.11","1,189.44","1,209.11","1,209.11","4,479,730,000"
2461,"Sep 14, 2011","1,173.32","1,202.38","1,162.73","1,188.68","1,188.68","4,986,740,000"
2462,"Sep 13, 2011","1,162.59","1,176.41","1,157.44","1,172.87","1,172.87","4,681,370,000"
2463,"Sep 12, 2011","1,153.50","1,162.52","1,136.07","1,162.27","1,162.27","5,168,550,000"
2464,"Sep 09, 2011","1,185.37","1,185.37","1,148.37","1,154.23","1,154.23","4,586,370,000"
2465,"Sep 08, 2011","1,197.98","1,204.40","1,183.34","1,185.90","1,185.90","4,465,170,000"
2466,"Sep 07, 2011","1,165.85","1,198.62","1,165.85","1,198.62","1,198.62","4,441,040,000"
2467,"Sep 06, 2011","1,173.97","1,173.97","1,140.13","1,165.24","1,165.24","5,103,980,000"
2468,"Sep 02, 2011","1,203.90","1,203.90","1,170.56","1,173.97","1,173.97","4,401,740,000"
2469,"Sep 01, 2011","1,219.12","1,229.29","1,203.85","1,204.42","1,204.42","4,780,410,000"
2470,"Aug 31, 2011","1,213.00","1,230.71","1,209.35","1,218.89","1,218.89","5,267,840,000"
2471,"Aug 30, 2011","1,209.76","1,220.10","1,195.77","1,212.92","1,212.92","4,572,570,000"
2472,"Aug 29, 2011","1,177.91","1,210.28","1,177.91","1,210.08","1,210.08","4,228,070,000"
2473,"Aug 26, 2011","1,158.85","1,181.23","1,135.91","1,176.80","1,176.80","5,035,320,000"
2474,"Aug 25, 2011","1,176.69","1,190.68","1,155.47","1,159.27","1,159.27","5,748,420,000"
2475,"Aug 24, 2011","1,162.16","1,178.56","1,156.30","1,177.60","1,177.60","5,315,310,000"
2476,"Aug 23, 2011","1,124.36","1,162.35","1,124.36","1,162.35","1,162.35","5,013,170,000"
2477,"Aug 22, 2011","1,123.55","1,145.49","1,121.09","1,123.82","1,123.82","5,436,260,000"
2478,"Aug 19, 2011","1,140.47","1,154.54","1,122.05","1,123.53","1,123.53","5,167,560,000"
2479,"Aug 18, 2011","1,189.62","1,189.62","1,131.03","1,140.65","1,140.65","3,234,810,000"
2480,"Aug 17, 2011","1,192.89","1,208.47","1,184.36","1,193.89","1,193.89","4,388,340,000"
2481,"Aug 16, 2011","1,204.22","1,204.22","1,180.53","1,192.76","1,192.76","5,071,600,000"
2482,"Aug 15, 2011","1,178.86","1,204.49","1,178.86","1,204.49","1,204.49","4,272,850,000"
2483,"Aug 12, 2011","1,172.87","1,189.04","1,170.74","1,178.81","1,178.81","5,640,380,000"
2484,"Aug 11, 2011","1,121.30","1,186.29","1,121.30","1,172.64","1,172.64","3,685,050,000"
2485,"Aug 10, 2011","1,171.77","1,171.77","1,118.01","1,120.76","1,120.76","5,018,070,000"
2486,"Aug 09, 2011","1,120.23","1,172.88","1,101.54","1,172.53","1,172.53","2,366,660,000"
2487,"Aug 08, 2011","1,198.48","1,198.48","1,119.28","1,119.46","1,119.46","2,615,150,000"
2488,"Aug 05, 2011","1,200.28","1,218.11","1,168.09","1,199.38","1,199.38","5,454,590,000"
2489,"Aug 04, 2011","1,260.23","1,260.23","1,199.54","1,200.07","1,200.07","4,266,530,000"
2490,"Aug 03, 2011","1,254.25","1,261.20","1,234.56","1,260.34","1,260.34","6,446,940,000"
2491,"Aug 02, 2011","1,286.56","1,286.56","1,254.03","1,254.05","1,254.05","5,206,290,000"
2492,"Aug 01, 2011","1,292.59","1,307.38","1,274.73","1,286.94","1,286.94","4,967,390,000"
2493,"Jul 29, 2011","1,300.12","1,304.16","1,282.86","1,292.28","1,292.28","5,061,190,000"
2494,"Jul 28, 2011","1,304.84","1,316.32","1,299.16","1,300.67","1,300.67","4,951,800,000"
2495,"Jul 27, 2011","1,331.91","1,331.91","1,303.49","1,304.89","1,304.89","3,479,040,000"
2496,"Jul 26, 2011","1,337.39","1,338.51","1,329.59","1,331.94","1,331.94","4,007,050,000"
2497,"Jul 25, 2011","1,344.32","1,344.32","1,331.09","1,337.43","1,337.43","3,536,890,000"
